Date,Open,High,Low,Closed Price, Volume,Buy Sell,Vn-index,Dowjones,Private trade volume
8/7/2013,64500,66500,64000,66000,506530,47940,500.1,15612.12988,0
8/8/2013,66000,66500,65500,66000,280580,-380980,498.22,15518.74023,0
8/9/2013,66000,66500,65000,66000,268440,-137170,500.62,15470.66992,0
8/12/2013,66000,66000,64500,64500,185980,-219890,499.46,15498.32031,320000
8/13/2013,64500,65500,64500,65000,225200,-39690,497.73,15425.50977,0
8/14/2013,65000,65500,64000,65500,190870,-178570,503.57,15419.67969,0
8/15/2013,65500,67000,66000,66000,844420,-258800,508.22,15451.00977,0
8/16/2013,66000,66500,65500,66500,305030,-135060,507.79,15337.66016,0
8/19/2013,66500,67500,66000,66000,433700,-263490,511.02,15112.19043,450000
8/20/2013,66000,66500,64500,65000,442460,-516890,504.81,15081.46973,0
8/21/2013,65000,66000,64000,65500,330550,-85380,502.7,15010.74023,0
8/22/2013,65500,67500,65000,66500,629460,-480810,496.12,15002.99023,0
8/23/2013,66500,67000,64500,66000,284080,-486620,486.82,14897.54981,0
8/26/2013,66000,66000,64500,65000,284690,-346500,490.54,14963.74023,0
8/27/2013,65000,65000,64000,64000,145150,-217230,485.57,15010.50977,1100000
8/28/2013,64000,63500,60500,63500,774770,-131570,473.3,14946.45996,0
8/29/2013,63500,63500,61500,61500,463010,-186700,468.55,14776.12988,0
8/30/2013,61500,62500,61500,62500,157030,-7840,472.7,14824.50977,0
9/3/2013,62500,62500,61500,62000,166220,-13260,472.17,14840.9502,0
9/4/2013,62000,62500,61000,62000,363360,-173910,471.45,14810.30957,0
9/5/2013,62000,62500,61000,62000,280670,-141880,477.57,14833.95996,0
9/6/2013,62000,64000,61500,63500,1846240,-100830,480.03,14930.87012,0
9/9/2013,63500,63500,62000,62000,309190,-263830,470.16,14937.48047,0
9/10/2013,62000,63500,62000,63000,129590,-72180,474.53,14922.5,0
9/11/2013,63000,63500,62500,63500,223790,-291720,476.4,15063.12012,0
9/12/2013,63500,63500,62500,63000,148430,-224930,475.59,15191.05957,0
9/13/2013,63000,64000,62500,63000,195260,-147060,476.42,15326.59961,30000
9/16/2013,63000,63500,62500,62500,266060,-344930,475.57,15300.63965,540000
9/17/2013,62500,63000,62500,62500,116100,-218370,477.73,15376.05957,0
9/18/2013,62500,63000,62000,62500,153790,-294860,474.26,15494.78027,2227273
9/19/2013,62500,63000,62500,62500,170480,-191780,476.09,15529.73047,0
9/20/2013,62500,62500,61500,61500,883320,-565940,477.19,15676.94043,0
9/23/2013,61500,62500,61500,62000,69140,-69410,479.09,15636.54981,905000
9/24/2013,62000,62500,61500,62500,176720,-89380,482.82,15451.08984,662500
9/25/2013,62500,63000,62000,62000,325130,-171600,486.22,15401.37988,0
9/26/2013,62000,63000,62000,62500,141530,-88540,485.11,15334.58984,0
9/27/2013,62500,63000,62000,62500,137190,-169650,486.61,15273.25977,0
9/30/2013,62500,63000,62000,62500,369040,-73680,492.63,15328.29981,432000
10/1/2013,62500,63000,62000,62000,432890,-277910,492.24,15258.24023,0
10/2/2013,62000,63000,62000,62500,276360,22890,494.39,15129.66992,0
10/3/2013,62500,63000,62000,62500,212530,-77030,492.3,15191.7002,0
10/4/2013,62500,63000,62500,63000,382690,-80280,497.5,15133.13965,0
10/7/2013,63000,64000,62500,64000,472720,83170,500.47,14996.48047,0
10/8/2013,64000,65000,64000,64000,1562330,31560,502.22,15072.58008,0
10/9/2013,64000,64500,63500,64000,87560,-232310,500.67,14936.24023,0
10/10/2013,64000,64000,63000,64000,163200,-125430,494.81,14776.53027,0
10/11/2013,64000,64500,63500,64000,242240,-147050,494.53,14802.98047,0
10/14/2013,64000,64000,63000,63500,57260,-169230,493.62,15126.07031,0
10/15/2013,63500,64000,63000,64000,186260,-105450,495.72,15237.11035,0
10/16/2013,64000,65000,64000,64500,363210,-98190,498.96,15301.25977,0
10/17/2013,64500,65500,64500,65000,251590,-167430,499.59,15168.00977,0
10/18/2013,65000,65500,64000,65500,208190,-168180,500.83,15373.83008,0
10/21/2013,65500,66500,65000,66000,247830,-59810,501.57,15371.65039,40000
10/22/2013,66000,67000,66000,66500,247120,-82420,500.57,15399.65039,147100
10/23/2013,66500,67500,66500,67500,255940,-125000,504.05,15392.2002,51500
10/24/2013,67500,67500,66000,66500,133480,-305960,501.17,15467.66016,0
10/25/2013,66500,67000,66000,66500,71350,-182730,500.75,15413.33008,30000
10/28/2013,66500,66500,65500,66000,52520,-168560,496.46,15509.20996,0
10/29/2013,66000,66000,65000,66000,90160,-102590,497.08,15570.28027,0
10/30/2013,66000,67000,66000,67000,182310,-29000,499.07,15568.92969,0
10/31/2013,67000,67500,67000,67500,132420,-95680,497.41,15680.34961,0
11/1/2013,67500,67500,66500,67000,81420,-118890,497.08,15618.75977,350000
11/4/2013,67000,67500,66000,67000,88640,-157920,497.07,15545.75,0
11/5/2013,67000,67500,65500,66500,90080,-145980,499.79,15615.54981,0
11/6/2013,66500,67000,66000,66500,217440,-131760,502.52,15639.12012,100000
11/7/2013,66500,67000,65500,66500,198630,-52590,499.86,15618.21973,0
11/8/2013,66500,66500,66000,66000,122590,-7800,498.61,15746.87988,0
11/11/2013,66000,66500,65000,66000,74310,-100490,501.08,15593.98047,0
11/12/2013,66000,66500,65000,66000,212900,-47860,497.65,15761.78027,0
11/13/2013,66000,66500,65500,66000,257600,-1230,496.12,15783.09961,280000
11/14/2013,66000,66500,65000,66500,469050,-2070,497.85,15750.66992,0
11/15/2013,66500,67000,66000,66500,482580,-52230,501.34,15821.62988,0
11/18/2013,66500,68000,66500,67000,470600,-245960,506.48,15876.21973,730000
11/19/2013,67000,68000,66500,68000,355360,-82310,504.71,15961.7002,0
11/20/2013,68000,68000,67000,68000,186590,-121930,505.52,15976.01953,47100
11/21/2013,68000,69000,67500,68000,229600,-149150,503.54,15967.03027,0
11/22/2013,68000,68500,67500,68000,251730,-87860,505.64,15900.82031,23540
11/25/2013,68000,69000,68000,68500,229550,-132030,506.46,16009.99023,0
11/26/2013,68500,68500,67000,68500,731520,1600,509.16,16064.76953,0
11/27/2013,68500,68500,67000,67000,522130,-303900,508.43,16072.54004,0
11/28/2013,67000,68000,67000,68000,275520,-11240,507.71,16072.79981,0
11/29/2013,68000,69000,68000,69000,358020,-93020,507.78,16097.33008,0
12/2/2013,69000,70000,68500,70000,176520,14780,508.53,16086.41016,0
12/3/2013,70000,71000,70000,71000,282280,-102690,511.62,16008.76953,1100000
12/4/2013,71000,71500,70500,71000,69710,-263050,510.88,15914.62012,180000
12/5/2013,71000,71500,70000,71000,238180,-336650,510.03,15889.76953,0
12/6/2013,71000,71000,70500,71000,81510,-219430,510.12,15821.50977,0
12/9/2013,71000,71500,70500,71000,105100,-111190,511.23,16020.2002,0
12/10/2013,71000,72000,70500,71500,311260,-191410,511.6,16025.53027,0
12/11/2013,71500,71500,70500,71500,69190,-160490,505.31,15973.12988,0
12/12/2013,71500,71500,71000,71500,44460,-138280,506.92,15843.53027,0
12/13/2013,71500,72000,71000,71000,95740,-76400,506.06,15739.42969,0
12/16/2013,71000,71000,67500,67500,300030,-204010,502.04,15755.36035,540000
12/17/2013,67500,70000,67500,70000,158210,141800,505.67,15884.57031,0
12/18/2013,70000,71000,68500,71000,54910,18780,505.25,15875.25977,0
12/19/2013,71000,70500,69000,70000,210000,-110970,506.28,16167.96973,0
12/20/2013,70000,70000,66000,66000,610150,0,504.45,16179.08008,960000
12/23/2013,66000,70000,67500,70000,78040,125200,508.68,16221.13965,306700
12/24/2013,70000,70000,68500,69500,130170,-159110,505.62,16294.61035,0
12/25/2013,69500,69500,68000,69000,164890,-27440,504.42,16357.54981,0
12/26/2013,69000,70500,68500,70000,465220,-186030,506.55,16479.88086,0
12/27/2013,70000,70500,69000,70000,149540,-65360,506.41,16478.41016,0
12/30/2013,70000,70000,68500,69000,244580,-26490,500.35,16504.28906,3200000
12/31/2013,69000,70500,68000,70000,96990,-52800,504.63,16576.66016,0
1/2/2014,70000,70500,69500,70000,74950,-137750,504.51,16441.34961,0
1/3/2014,70000,70500,69500,70500,91920,-63040,505.37,16469.99023,0
1/6/2014,70500,70500,69500,70500,111760,-172910,509.1,16425.09961,0
1/7/2014,70500,70500,70000,70500,294120,-309040,510.12,16530.93945,200000
1/8/2014,70500,70500,70000,70000,109890,21220,513.9,16462.74023,100000
1/9/2014,70000,70500,69500,70500,185370,69020,516.98,16444.75977,20000
1/10/2014,70500,71500,70500,71000,143010,-174440,518.94,16437.05078,0
1/13/2014,71000,71500,70500,71000,102090,-99310,521.11,16257.94043,0
1/14/2014,71000,71000,70500,70500,111540,-140500,522.31,16373.86035,0
1/15/2014,70500,71000,70000,70500,165250,-99120,526.68,16481.93945,0
1/16/2014,70500,70500,70000,70500,53630,-84850,533.54,16417.00977,0
1/17/2014,70500,75000,70500,72500,561090,-47120,543.59,16458.56055,0
1/20/2014,72500,77000,73500,76000,1235820,-113710,553.67,16414.43945,0
1/21/2014,76000,80000,73500,79500,659560,-234580,559.91,16373.33984,0
1/22/2014,79500,80000,77000,77000,418970,-387580,551.92,16197.34961,30000
1/23/2014,77000,77000,75000,75500,130540,-13000,553.55,15879.11035,30000
1/24/2014,75500,76500,75000,76500,191230,-580,560.19,15837.87988,0
1/27/2014,76500,76500,76000,76500,148840,20710,556.52,15928.55957,0
2/6/2014,76500,76500,74500,75500,263650,-41140,554.68,15738.79004,0
2/7/2014,75500,76500,74000,74500,223270,33800,549.76,15848.61035,0
2/10/2014,74500,76000,74500,76000,94390,-8380,555.9,15698.84961,0
2/11/2014,76000,77000,76000,76500,613520,75840,553.9,15372.79981,478325
2/12/2014,76500,77500,76000,77500,165600,29700,564.25,15445.24023,437850
2/13/2014,77500,78000,77000,78000,289440,41450,570.18,15440.23047,0
2/14/2014,78000,78500,77000,77000,146690,-101000,572.22,15628.53027,0
2/17/2014,77000,77000,76000,76500,178110,-78070,570.2,15794.08008,400000
2/18/2014,76500,78500,77000,78000,306040,-117180,574.56,15801.79004,0
2/19/2014,78000,79000,77500,78500,194840,-129460,578.12,15994.76953,1000000
2/20/2014,78500,78500,77000,78500,213160,-89970,571.04,15963.94043,1000000
2/21/2014,78500,78500,77500,77500,148430,-183320,570.57,16027.58984,43600
2/24/2014,77500,78500,77500,78000,86730,-267130,576.58,16154.38965,0
2/25/2014,78000,78500,77500,78000,143390,-344930,586.2,16130.40039,600000
2/26/2014,78000,78000,77000,77500,107900,-321160,589.81,16040.55957,0
2/27/2014,77500,78000,77000,78000,155860,-236930,584.79,16133.23047,33000
2/28/2014,78000,78000,76500,76500,183980,-128500,586.48,16103.29981,0
3/3/2014,76500,77500,74000,74500,298310,-261920,573.38,16207.13965,0
3/4/2014,74500,74500,72500,73500,364470,-174740,569.97,16179.66016,0
3/5/2014,73500,75000,73500,74500,333980,-118880,574.94,16198.41016,43640
3/6/2014,74500,76000,74500,74500,209630,-197780,578.56,16272.65039,0
3/7/2014,74500,75500,74500,75000,93650,-65150,579.75,16321.70996,43640
3/10/2014,75000,76000,75000,75500,112090,-226540,583.69,16168.03027,0
3/11/2014,75500,76000,74500,75000,100320,-211980,588.5,16395.88086,66860
3/12/2014,75000,78000,76000,77000,525690,-254710,590.02,16360.17969,0
3/13/2014,77000,77500,76500,77000,297830,-170830,595.22,16421.89063,35350
3/14/2014,77000,77000,75500,76000,321940,-144090,596.83,16452.7207,35000
3/17/2014,76000,78500,77000,78500,1132960,201740,600.36,16418.67969,1370000
3/18/2014,78500,78000,77000,77500,1153490,-62000,599.85,16351.25,1420000
3/19/2014,77500,78000,77000,77500,430220,49690,605.59,16340.08008,291180
3/20/2014,77500,78000,76500,76500,424610,-6990,600.26,16108.88965,0
3/21/2014,76500,78500,77000,78500,2543040,-897400,601.75,16065.66992,0
3/24/2014,78500,78500,77000,78000,238500,134230,607.55,16247.21973,0
3/25/2014,78000,77500,76500,76500,205980,-171080,601.85,16336.19043,0
3/26/2014,76500,76500,73000,73500,316700,-132940,588.06,16222.16992,0
3/27/2014,73500,74500,72000,74500,570750,-18770,590.14,16331.04981,682500
3/28/2014,74500,75000,74000,74000,300040,-215060,594.29,16302.76953,20000
3/31/2014,74000,75000,73500,73500,230690,-83090,591.57,16276.69043,20000
4/1/2014,73500,73500,72000,72500,398500,-240910,583.85,16367.87988,590000
4/2/2014,72500,73000,71000,72500,836130,-59860,581.67,16268.99023,170000
4/3/2014,72500,74000,73000,73500,142310,-17160,589.44,16264.23047,0
4/4/2014,73500,74000,73000,73500,825720,64290,593.04,16323.05957,22081570
4/7/2014,73500,74000,73000,73000,816100,-602830,600.57,16457.66016,880000
4/8/2014,73000,73000,71000,71000,875040,-697130,603.25,16532.60938,0
4/10/2014,71000,72500,70000,70500,1327050,-914270,601.33,16573,252800
4/11/2014,70500,70000,68500,69000,494540,-478990,600.57,16572.55078,46800
4/14/2014,69000,69000,67500,68500,766980,-103950,596.11,16412.71094,46800
4/15/2014,68500,69500,67500,68000,656970,338280,586.09,16245.87012,43550
4/16/2014,68000,68000,65500,66000,858690,-143100,574.29,16256.13965,96800
4/17/2014,66000,67500,66000,66500,872910,-31200,580.31,16437.17969,43550
4/18/2014,66500,66500,64500,65000,654850,-449100,565.33,16170.21973,233750
4/21/2014,65000,65500,64000,64500,385040,-53370,558.14,16026.75,0
4/22/2014,64500,66000,64000,66000,898000,278360,569.87,16173.24023,46880
4/23/2014,66000,68000,66000,67000,779980,-6960,569.36,16262.55957,0
4/24/2014,67000,67500,66500,67000,319690,-182370,570.46,16424.84961,0
4/25/2014,67000,67500,66500,67000,642550,-6750,578.92,16408.53906,0
4/28/2014,67000,67000,65000,65500,452850,-475620,573.1,16449.25,0
4/29/2014,65500,66500,64500,65000,588810,-548040,578,16514.36914,0
5/5/2014,65000,65000,64000,64000,768250,-268230,564.85,16501.65039,85000
5/6/2014,64000,63500,62000,63500,877520,14440,555.11,16501.65039,75000
5/7/2014,63500,65000,62500,64500,391550,275790,559.97,16361.45996,22000
5/8/2014,64500,63000,60500,62500,1477880,59410,527.09,16448.74023,0
5/9/2014,62500,64000,62000,64000,609100,290250,542.46,16535.36914,0
5/12/2014,64000,63500,60500,62500,475820,131430,517.05,16580.83984,0
5/13/2014,62500,62500,61000,62500,193560,170650,513.91,16558.86914,0
5/14/2014,62500,65000,62000,64500,360580,315040,529.53,16512.89063,35000
5/15/2014,64500,65500,63000,64500,251360,-226680,524.05,16530.55078,62980
5/16/2014,64500,65500,63500,65000,138200,216460,529.49,16401.01953,700000
5/19/2014,65000,67000,65500,67000,651700,213180,533.04,16518.53906,0
5/20/2014,67000,67000,65000,66500,74920,-116200,537.52,16550.9707,0
5/21/2014,66500,67500,66000,67000,510090,130750,543.88,16583.33984,0
5/22/2014,67000,67500,66000,66000,283130,-273080,541.73,16695.4707,0
5/23/2014,66000,67000,66000,66500,188440,-46780,541.49,16715.43945,0
5/26/2014,66500,67500,66000,67000,336430,66360,544.06,16613.9707,0
5/27/2014,67000,67000,66500,67000,151300,-191270,552.75,16446.81055,0
5/28/2014,67000,67000,66000,66500,139920,12930,557.34,16491.31055,70530
5/29/2014,66500,67500,66500,67000,227100,-111450,558.45,16511.85938,0
5/30/2014,67000,68500,66000,68500,455870,-273710,562.02,16374.30957,35000
6/2/2014,68500,68000,67000,67500,206710,-130330,556.8,16533.06055,0
6/3/2014,67500,67500,67000,67000,148340,-174970,558.76,16543.08008,0
6/4/2014,67000,67000,64000,64500,107760,57990,553.46,16606.26953,0
6/5/2014,64500,65500,63500,65000,94140,194650,551.1,16675.5,0
6/6/2014,65000,65500,65000,65000,107290,130640,559.04,16633.17969,0
6/9/2014,65000,66000,65000,66000,112650,-82900,565.61,16698.74023,0
6/10/2014,66000,66000,65000,65500,178030,-108840,566.89,16717.16992,0
6/11/2014,65500,66000,65500,65500,87450,-104940,570.36,16743.63086,0
6/12/2014,65500,66000,65000,65000,158980,-67400,573.77,16722.33984,0
6/13/2014,65000,65500,64500,64500,154110,-138410,574.48,16737.5293,0
6/16/2014,64500,65000,64500,65000,128740,-26810,572.37,16836.10938,904000
6/17/2014,65000,65000,64000,64500,137500,-52250,572.25,16924.2793,0
6/18/2014,64500,65000,64000,65000,195090,-88060,570.03,16943.09961,200000
6/19/2014,65000,64500,63500,63500,224650,-257290,567.35,16945.91992,0
6/20/2014,63500,65000,62500,62500,1200250,655890,560.78,16843.88086,0
6/23/2014,62500,64000,63000,63500,289800,205880,565.92,16734.18945,62330
6/24/2014,63500,64000,63000,63500,289340,51430,569.74,16775.74023,151890
6/25/2014,63500,64500,63500,64500,277900,-36140,572.27,16781.00977,0
6/26/2014,64500,65000,64000,64500,165720,-194060,576.4,16808.49023,0
6/27/2014,64500,64500,63500,63500,75660,-165540,578.82,16906.61914,0
6/30/2014,63500,64000,63000,64000,213360,66500,578.13,16921.46094,162000
7/1/2014,64000,65000,64000,64500,183330,8510,578.07,16947.08008,0
7/2/2014,64500,65000,64000,64500,47370,15820,578.8,16937.25977,0
7/3/2014,64500,65500,64500,65500,198570,-56790,585.02,16818.13086,0
7/4/2014,65500,66500,65000,66500,271870,96650,589.35,16867.50977,5520920
7/7/2014,66500,71000,71000,71000,662250,1913430,590.69,16846.13086,0
7/8/2014,71000,75000,71000,71500,1315750,-1635980,591.47,16851.83984,60460
7/9/2014,71500,72000,71000,71000,307680,-273140,591.6,16826.59961,100000
7/10/2014,71000,71000,69000,69500,289160,-362680,584.88,16956.07031,100000
7/11/2014,69500,70000,69000,69500,446060,69150,582.77,16976.24023,0
7/14/2014,69500,70500,69000,69500,274390,-113250,586.23,17068.25977,0
7/15/2014,69500,70500,69500,70000,323760,-65180,589.31,17024.21094,0
7/16/2014,70000,70500,69500,70000,405580,-92530,589.68,16906.61914,0
7/17/2014,70000,70000,69000,69000,256930,-220160,590.37,16985.60938,0
7/18/2014,69000,71000,69000,70000,781080,-60710,596.26,16915.07031,1988550
7/21/2014,70000,72000,70000,70500,756480,-23360,601.04,16943.81055,0
7/22/2014,70500,71000,70000,70000,218190,-151990,597.98,17055.41992,61000
7/23/2014,70000,70500,70000,70000,149720,-435590,597.5,17060.67969,0
7/24/2014,70000,71000,69500,70500,730540,80570,602.06,17138.19922,0
7/25/2014,70500,74000,70500,73000,1328790,-149990,600.14,16976.81055,0
7/28/2014,73000,73000,72000,72000,509880,-119350,589.45,17100.17969,0
7/29/2014,72000,73000,71500,73000,397580,-48660,592.24,17051.73047,543000
7/30/2014,73000,73500,72500,73000,331720,-107150,589.33,17113.53906,6847640
7/31/2014,73000,74500,72500,74000,803780,-23630,596.07,17086.63086,50000
8/1/2014,74000,76000,73500,75500,638690,-143040,593.9,17083.80078,3209900
8/4/2014,75500,78500,75500,78000,979240,-126640,599.04,16960.57031,0
8/5/2014,78000,78000,76500,77000,1891980,-447760,607.73,16982.58984,0
8/6/2014,75000,78500,74500,77500,1804610,116080,606.7,16912.10938,2780328
8/7/2014,77500,77500,76500,77000,629310,66640,607.62,16880.35938,0
8/8/2014,77000,77000,75500,76000,871560,244100,605.43,16563.30078,4319600
8/11/2014,76000,76000,75000,76000,624140,-487160,602.13,16493.36914,0
8/12/2014,76000,78500,76000,78500,1732400,482730,601.78,16569.2793,0
8/13/2014,78500,78500,77000,78000,1657240,-1626070,602.76,16429.4707,0
8/14/2014,78000,79000,77000,78500,1829170,-559480,605.25,16443.33984,1050000
8/15/2014,78500,79500,77500,77500,2248120,-1610070,604.24,16368.26953,730000
8/18/2014,77500,79000,77500,78000,615090,-231440,605.08,16553.92969,0
8/19/2014,78000,79000,77500,78000,704120,-270290,604.64,16569.98047,1217362
8/20/2014,78000,78500,77000,77000,770600,-1109710,606.7,16560.53906,715000
8/21/2014,77000,78000,76000,77500,1112210,-82090,612.94,16651.80078,8329602
8/22/2014,77500,80000,77500,79000,1635580,97850,620.14,16713.58008,0
8/25/2014,79000,81000,79500,80500,1655160,480620,625.88,16662.91016,2656384
8/26/2014,54000,57500,57000,57500,717890,1774530,629.06,16838.74023,0
8/27/2014,57500,60000,57500,57500,3137220,221370,628.77,16919.58984,0
8/28/2014,57500,57500,55500,56000,3366640,-774890,632.03,16979.13086,0
8/29/2014,56000,59500,55500,58500,3117820,-1003310,636.65,17039.49023,15125000
9/3/2014,58500,59000,57500,58000,3399560,-113700,640.75,17001.2207,3752900
9/4/2014,58000,58000,57000,57500,2269860,-374050,640.22,17076.86914,46299
9/5/2014,57500,57500,55500,55500,5229900,-1449970,638.65,17106.69922,1390590
9/8/2014,55500,57500,56000,56500,1466720,-337640,639.85,17122.00977,0
9/9/2014,56500,56500,54500,55500,1881730,-1458300,626.92,17079.57031,700000
9/10/2014,55500,56000,54000,55000,3656420,291360,628.8,17098.44922,55000
9/11/2014,55000,56000,54500,54500,2160590,-1134280,628.99,17067.56055,0
9/12/2014,54500,56000,55000,55500,1671630,-809690,632.5,17078.2793,0
9/15/2014,55500,56000,54500,54500,1576130,-1227830,630.34,17069.58008,0
9/16/2014,54500,54500,53000,54500,2744360,-771980,627.66,17137.35938,0
9/17/2014,54500,55000,53500,54500,1987090,-1391220,625.66,17111.41992,0
9/18/2014,54500,54500,53500,54500,1683380,-784760,615.8,17013.86914,0
9/19/2014,54500,55500,53500,54500,3504070,284250,613.29,17068.71094,0
9/22/2014,54500,55500,54500,54500,750170,-569070,611.93,17049,0
9/23/2014,54500,56000,54500,56000,1498020,-349460,610.39,16987.50977,0
9/24/2014,56000,56000,55000,55500,1182150,-1237150,603.59,17031.14063,0
9/25/2014,55500,54000,52000,52000,7753290,-5128680,605.1,17131.9707,0
9/26/2014,52000,53000,51500,51500,2115680,-2576180,604.98,17156.84961,71320
9/29/2014,51500,51000,48200,48500,2850510,-2594100,599.78,17265.99023,479486
9/30/2014,48500,48600,45800,48000,4871710,788630,598.8,17279.74023,0
10/1/2014,48000,49500,48000,49500,1688520,439390,609.27,17172.67969,402840
10/2/2014,49500,49500,48600,49000,2455680,-127230,612.66,17055.86914,0
10/3/2014,49000,51500,48300,50000,4304000,2731130,611.55,17210.06055,4064199
10/6/2014,50000,52000,50500,51000,1352160,-619790,614.42,16945.80078,30000
10/7/2014,51000,51500,50500,50500,1531200,-1354830,614.08,17113.15039,0
10/8/2014,50500,51000,49900,49900,1628530,-2158760,617.26,17071.2207,0
10/9/2014,49900,50500,48800,48900,3946480,-2038760,624.34,17042.90039,0
10/10/2014,48900,49700,48400,48600,1715080,-1079440,617.72,16804.71094,0
10/13/2014,48600,49400,48600,48800,1207120,-408610,614.22,16801.05078,0
10/14/2014,48800,49000,48100,48100,2095390,-1009150,605.79,17009.68945,55000
10/15/2014,48100,48100,47300,47700,1838510,119330,604.29,16991.91016,0
10/16/2014,47700,47700,46000,46500,2950030,-728890,587.17,16719.39063,0
10/17/2014,46500,46900,45700,46300,2491500,300640,585.28,16994.2207,0
10/20/2014,46300,48000,46400,47000,1219710,172070,589.24,16659.25,0
10/21/2014,47000,48900,47200,48900,2846410,80500,600.55,16544.09961,0
10/22/2014,48900,49400,48000,48000,2071480,-1894370,601.59,16321.07031,0
10/23/2014,48000,48200,47300,47300,1575350,-582380,593.53,16315.19043,0
10/24/2014,47300,47900,47100,47700,740530,157740,591.51,16141.74023,0
10/27/2014,47700,47800,46700,46900,1231950,-536290,580.8,16117.24023,0
10/28/2014,46900,47200,46700,46800,912980,-19460,583.13,16380.41016,0
10/29/2014,46800,47700,46900,47700,1124220,160650,591.2,16399.66992,0
10/30/2014,47700,48000,47500,47600,772160,-751280,589.14,16614.81055,0
10/31/2014,47600,48000,47100,48000,970860,114170,600.84,16461.32031,100000
11/3/2014,48000,49400,48400,49200,2671730,-973890,603.15,16677.90039,0
11/4/2014,49200,49200,48400,48500,1086740,-895810,598.39,16805.41016,200000
11/5/2014,48500,48700,47900,48500,751310,-122800,597.01,16817.93945,0
11/6/2014,48500,48600,48000,48100,747280,-496300,597.85,17005.75,0
11/7/2014,48100,48300,47900,48300,567090,-96200,602.59,16974.31055,0
11/10/2014,48300,49200,48300,48700,1522760,-647610,602.12,17195.41992,0
11/11/2014,48700,48800,48400,48600,761240,-578650,604.23,17390.51953,0
11/12/2014,48600,49000,48600,48800,1106560,-678500,604.01,17366.24023,0
11/13/2014,48800,49100,48600,48800,934660,-767090,603.16,17383.83984,0
11/14/2014,48800,49500,48500,49400,2765430,-652160,600.36,17484.5293,0
11/17/2014,49400,49900,49400,49600,1164180,-930880,600.93,17554.4707,0
11/18/2014,49600,49400,48500,48500,1353050,-522040,594.25,17573.92969,0
11/19/2014,48500,48600,48200,48400,884820,151830,588.35,17613.74023,0
11/20/2014,48400,48800,48200,48200,835340,-101360,593.32,17614.90039,240560
11/21/2014,48200,48400,47900,48000,948120,-140250,588.03,17612.19922,70500
11/24/2014,48000,48600,47500,48000,781250,-40460,582.53,17652.78906,0
11/25/2014,48000,49300,48200,49300,1661680,163740,585.91,17634.74023,0
11/26/2014,49300,49500,48400,48400,1543650,-1395930,576.04,17647.75,96000
11/27/2014,48400,48500,48000,48200,360070,-28810,572.89,17687.82031,0
11/28/2014,48200,49100,48300,48300,1001310,-335290,566.58,17685.73047,0
12/1/2014,48300,49000,48300,48600,403800,-456410,568.01,17719,158000
12/2/2014,48600,48900,48500,48500,868170,-629760,569.43,17810.06055,0
12/3/2014,48500,48600,48200,48300,1457650,6440,574.88,17817.90039,45000
12/4/2014,48300,48700,48300,48400,516730,-327010,578.38,17814.93945,0
12/5/2014,48400,48900,48400,48700,890450,-313120,578.76,17827.75,0
12/8/2014,48700,49100,48400,48900,985520,-601080,571.68,17828.24023,30000
12/9/2014,48900,48800,47400,47800,1396920,-788580,555.31,17776.80078,0
12/10/2014,47800,48900,47500,48700,765320,188870,557.19,17879.55078,0
12/11/2014,48700,49000,48000,48200,1202410,-464340,550.11,17912.61914,30000
12/12/2014,48200,48500,48100,48200,672740,-304950,553.93,17900.09961,200000
12/15/2014,48200,48300,48000,48100,412390,-497670,547.93,17958.78906,0
12/16/2014,48100,48000,46900,47000,1232870,-210860,535.14,17852.48047,9343248
12/17/2014,47000,47200,44000,45000,2256690,-878750,518.22,17801.19922,600000
12/18/2014,45000,47200,45100,47100,1089700,557730,528.45,17533.15039,2205000
12/19/2014,47100,47600,46600,47000,3336130,-379150,523.09,17596.33984,600000
12/22/2014,47000,47400,47000,47000,835050,-245230,537.54,17280.83008,18001837
12/23/2014,47000,47200,46400,46500,196630,-173620,537.88,17180.83984,0
12/24/2014,46500,46900,46500,46700,110740,-157130,539.44,17068.86914,0
12/25/2014,46700,46800,45900,45900,165880,-160140,532.01,17356.86914,11247461
12/26/2014,45900,46900,45400,46600,824220,-6810,533.37,17778.15039,6293636
12/29/2014,46600,47100,46100,46900,446970,-66720,532.68,17804.80078,0
12/30/2014,46900,47500,47000,47500,1029140,-430680,537.57,17959.43945,75000
12/31/2014,47500,48000,47400,47700,334990,-450110,545.63,18024.16992,0
1/5/2015,47700,47700,47300,47600,320790,-233850,544.45,18030.21094,0
1/6/2015,47600,47800,47300,47800,462360,-6360,549.66,18053.71094,0
1/7/2015,47800,48000,47500,47700,319600,-260110,552.05,18038.23047,100000
1/8/2015,47700,48400,47700,48000,788420,-475450,553.47,17983.07031,0
1/9/2015,48000,48600,47800,47800,969330,-480270,569.73,17823.07031,0
1/12/2015,47800,48200,47300,47300,472380,-639210,574.32,17832.99023,0
1/13/2015,47300,47600,46900,47100,784490,-21980,580.6,17501.65039,66700
1/14/2015,47100,47400,47000,47100,585600,-1950,577.01,17371.64063,0
1/15/2015,47100,47500,46800,47400,826580,239640,577.74,17584.51953,0
1/16/2015,47400,47400,47000,47300,275570,-19640,574.81,17907.86914,0
1/19/2015,47300,47900,47200,47300,407620,-214780,571.51,17737.36914,0
1/20/2015,47300,47600,47100,47100,316350,-347390,572.22,17640.83984,0
